negative,neutral,positive,페이지
15.461850837,1.926420568,7.697496527,1페이지
8.131788502,2.444099379,9.386128364000001,2페이지
27.114996005999995,4.493029163,23.432358008999998,3페이지
8.573913043000001,1.2869565219999999,14.243271221,4페이지
11.9454592,1.532106782,12.302946516,5페이지
9.648744698000002,3.0722669550000004,15.026997132,6페이지
30.126880536,4.411433148,25.996130683999997,7페이지
41.175363895000004,7.409703503000001,38.046262401999996,8페이지
