negative,neutral,positive,페이지
15.148149917000001,4.484248772,18.721289609999996,1페이지
6.824786325,1.0,10.714285712999999,2페이지
11.933333333,2.188888889,7.9507936500000005,3페이지
6.595238095,1.222222222,3.4746031740000007,4페이지
19.103801649,2.691138845,27.82268283,5페이지
7.666666666999999,0.0,5.833333333000001,6페이지
27.515826340000004,4.934300604,28.252452271000006,7페이지
10.439682541,2.194067371,4.1826905110000006,8페이지
30.260144953,2.2278948840000004,22.816465078999997,9페이지
7.642321301999999,2.6112526540000003,9.112951167,10페이지
30.66718717599999,2.585920235,24.632948641999995,11페이지
7.514141414,0.182412359,3.958348188,12페이지
5.2399267389999995,1.9914529920000001,4.518925519,13페이지
7.846367521,0.325,5.872222222,14페이지
21.544147416999998,3.003176481,18.928045932,15페이지
29.087015492,6.124545417000001,28.166387925,16페이지
18.476583478000002,2.14241819,13.993060826999999,17페이지
21.176461479,3.329345721,9.84649632,18페이지
14.325951584,1.863433669,9.107469341,19페이지
5.147932513000001,1.609629094,9.847181407,20페이지
10.301069916,1.3038237369999996,7.704843984,21페이지
24.675352278999995,2.314235749,31.117608709999992,22페이지
19.907620899,3.1707190819999997,23.379546698999995,23페이지
5.586064425,1.795121381,6.861577964,24페이지
9.828535932000001,1.028367905,8.777254135,25페이지
13.07417199,0.49250577399999995,16.641769889000003,26페이지
6.508874458999999,1.006060607,6.839826840000001,27페이지
11.209623710999999,2.145687646,7.201465201,28페이지
28.566904185,5.303861363,16.123223033,29페이지
15.369918075,4.630788982,9.761619378999999,30페이지
21.255826558,4.107356926,20.047990253000002,31페이지
15.608736032,3.354122622,13.19411809,32페이지
12.361904763,1.45952381,8.809523808999998,33페이지
5.994269516,0.47204095,7.511867665,34페이지
