서폿저택에 어서오세요,밤을 거둔 신기루는,수영만화일기,아틀레냐 비바체,홈 스윗 홈,뿅가이,나랑노랑~이제는 괜찮은 이야기,젤라 유니버스,클리셰,결혼하고 싶지 않았는데 못하게 되었다.,86'd,리드래프트,틈,산군대잔치,행복을 찾다.,김작가의 오춘기 그림일기,포로롱 포롱,우리 가 꿈,올어바웃 You,엑스프렌즈,언니가 돌아왔다,나는 마요 집사로소이다,맹랑맘마 MEMORY,오늘도 그래고래,중간계 사우나,러브 유어 시스터,양송부부의 맛있는 한잔,행복을 만드는 방법,내 룸메이트는 마네킹,죽 쑨 만화,두꺼비집,제제와 함께,과학고 생존일지,느린한끼,나부활,여긴 불빛이 안 드는 곳이야,타챠노트,사랑하는 제자들,프라이머리 컬러,생산직 툰,눈치없는 내 친구!,분노의 난임일기,러브 햄츄얼리,런어웨이,만화 임진왜란,오무라이스 프로젝트,너구리네 육아일기,이과지옥,LADS'PARTY,미친 꽃은 답도 없다,소라비의 잡화점
"('있었는데', 5)","('좋겠어요', 5)","('충분히', 5)","('즐거운', 4)","('귀엽고', 6)","('많으셨어요', 5)","('있네요', 4)","('어이없지', 6)","('좋아요', 7)","('소소한', 7)","('귀여워', 4)","('좋은데', 5)","('아닐까', 7)","('잘생긴', 4)","('반가워', 2)","('좋네요', 3)","('담담하게', 1)","('없고', 5)","('아니었나요', 3)","('없으니까', 6)","('좋아하지', 10)","('아픈거', 5)","('재밌어요', 6)","('나쁜', 7)","('나쁜', 13)","('미쳤다', 4)","('원하는', 8)","('재밌어요', 3)","('아님', 13)","('좋아요', 3)","('좋겠다', 6)","('좋아요', 9)","('있었으면', 5)","('좋아요', 5)","('좋겠네요', 3)","('재밌어요', 6)","('이쁘네요', 4)","('안녕하세', 1)","('재밌다', 4)","('야함', 3)","('같음', 4)","('아니라고', 6)","('깔끔하고', 4)","('좋아', 5)","('어떤', 5)","('좋아하는', 2)","('사랑스러워요', 4)","('아니냐', 4)","('미안해', 4)","('없나요', 4)","('재미있었는데', 2)"
"('힘든', 5)","('재미있게', 5)","('성공하실', 4)","('즐겁게', 4)","('귀엽다', 5)","('귀여워서', 5)","('있게', 4)","('귀엽네', 5)","('있었다구', 7)","('재미있게', 7)","('없습니다', 4)","('재밌는', 5)","('좋겠다', 7)","('귀여워용', 4)","('재미있었는데', 2)","('좋지만', 3)","('같았는데', 1)","('그러지', 4)","('없으면', 3)","('예쁜', 5)","('없음', 9)","('없는것', 4)","('충분히', 6)","('많으셨고', 6)","('귀여워', 11)","('좋다', 4)","('좋아요', 7)","('좋은', 3)","('아니야', 13)","('재밌게', 3)","('미쳤다', 6)","('안녕하세요', 9)","('귀여우셔', 4)","('추한', 4)","('안되', 3)","('좋겠다', 6)","('무사히', 3)","('아쉬웠는데', 1)","('같습니다', 4)","('너무한거', 3)","('있지', 3)","('없으면', 5)","('같아서', 4)","('싫어요', 5)","('없네', 4)","('기대하세요', 2)","('여전히', 4)","('있다고', 4)","('미친', 4)","('귀엽네', 4)","('재미있어', 2)"
"('대단해요', 5)","('아니야', 4)","('좋아', 4)","('불안한', 4)","('사납이', 5)","('예쁜', 5)","('어떤', 4)","('좋다', 5)","('아님', 7)","('반가워요', 6)","('있음', 4)","('재미있게', 5)","('행복한', 6)","('귀여운', 4)","('좋구', 2)","('그런게', 3)","('좋아요', 1)","('싫어서', 4)","('궁금하네요', 2)","('많아요', 5)","('싫테를', 9)","('귀엽게', 4)","('없어서', 6)","('재미있게', 6)","('재밌게', 10)","('없지', 4)","('재밌는', 6)","('부러워요', 3)","('좋겠네요', 11)","('어때', 2)","('없는데', 5)","('따뜻한', 8)","('아닌가', 4)","('귀한', 4)","('재밌다고', 3)","('노란', 6)","('다행히', 3)","('좋아하', 1)","('있는게', 3)","('힘들어도', 3)","('좋은', 3)","('좋겠어요', 5)","('재밌는데', 4)","('있네요', 4)","('있지', 4)","('익숙해', 2)","('좋아요', 4)","('이상한', 4)","('좋아', 3)","('좋습니다', 4)","('멀어서', 2)"
"('아님', 4)","('좋아', 4)","('미다', 4)","('귀여워', 4)","('그러네요', 5)","('건강하게', 5)","('있다는', 4)","('좋아요', 5)","('좋다', 6)","('아쉬워요', 6)","('없지만', 4)","('좋겠다고', 5)","('좋은데', 6)","('아니야', 4)","('재미있게', 2)","('똑같은', 3)","('있으시길', 1)","('유익하고', 4)","('대단하다', 2)","('좋아한다고', 5)","('좋겠네요', 8)","('귀엽', 4)","('좋아요', 5)","('아닌가', 6)","('귀여운', 10)","('멋있다', 4)","('있었는데', 6)","('맛있죠', 3)","('좋아', 10)","('괜찮을텐데', 2)","('어떤', 5)","('있을까요', 7)","('재밌게', 4)","('좋아하는데', 4)","('좋은', 3)","('솔직히', 6)","('기쁜', 3)","('많네용', 1)","('좋네요', 3)","('위험합니다', 2)","('좋고', 3)","('많으셨어요', 5)","('재미있어요', 4)","('아니라고', 4)","('있네요', 4)","('기대하겠습니다', 2)","('스러워요', 4)","('좋은', 3)","('있어야', 3)","('재밌다', 3)","('미쳐가는', 1)"
"('같았으면', 4)","('귀엽다', 4)","('찬란한', 4)","('영원한', 4)","('이쁘고', 5)","('아니지만', 5)","('짧은', 4)","('그러니깐', 4)","('아니에요', 6)","('많으셨어요', 6)","('그러려고', 4)","('기대하고', 4)","('솔직히', 6)","('멀전시', 4)","('미쳤오', 2)","('있으니', 3)","('없에', 1)","('아파요', 4)","('편하군요', 2)","('어떤', 5)","('싫테야', 8)","('넓고', 4)","('있죠', 5)","('재밌다', 5)","('화려한', 9)","('같습니다', 4)","('있게', 6)","('비싸서', 3)","('좋다', 9)","('삐져', 2)","('무서운', 5)","('비슷한', 7)","('짜릿하다', 4)","('배고파진다', 4)","('재밌다', 3)","('멋있다', 6)","('안좋은', 3)","('작이었는데', 1)","('같아서', 3)","('싫은', 2)","('없다', 3)","('좋겠네요', 5)","('재밌는', 4)","('잘생김', 4)","('부탁드립니다', 4)","('예쁘시', 2)","('귀여워', 3)","('뻔했어', 3)","('재밌어요', 3)","('귀엽다아', 3)","('있었습니다', 1)"
"('멋진', 4)","('부족해요', 3)","('아니죠', 4)","('잘생긴', 4)","('좋겠어요', 5)","('행복한', 5)","('같음', 4)","('잘생겼다', 4)","('좋습니다', 6)","('많은', 5)","('없을', 4)","('같음', 4)","('건강하게', 5)","('귀엽다', 4)","('이뻐', 2)","('같지', 3)","('재밌는데', 1)","('자연스러우면', 4)","('이럴', 2)","('망할', 5)","('귀엽다', 7)","('평평한', 4)","('아니라고', 5)","('아쉽다', 5)","('궁금해서', 9)","('재밌어', 4)","('힘들', 6)","('신기한', 3)","('솔직히', 9)","('빡치고', 2)","('재밌게', 5)","('재미있게', 7)","('있다면', 3)","('맛있네요', 4)","('귀여워', 3)","('찌질하네', 5)","('이런거', 3)","('행복해요', 1)","('좋다', 3)","('시기하고', 2)","('재밌습니다', 3)","('뿐인', 4)","('재밌어', 4)","('있죠', 4)","('없고', 4)","('기대하고있겠', 2)","('따스한', 3)","('좋아요', 3)","('귀여워요', 3)","('아닌가', 3)","('재밌어요', 1)"
"('아니에요', 4)","('없어', 3)","('있었다구', 4)","('여전히', 3)","('건강하시다니', 5)","('원하는', 4)","('너무하다고', 3)","('미친', 4)","('멋져요', 6)","('진정한', 5)","('같습니다', 4)","('좋아', 4)","('있을게요', 5)","('예뻐요', 4)","('있으니', 2)","('없어요', 2)","('좋겠네요', 1)","('많은', 4)","('많네요', 2)","('있으면서', 4)","('있으니까', 7)","('귀엽습니다', 3)","('슬프네요', 5)","('귀여워서', 5)","('짧은거', 9)","('잘생겼다', 4)","('있겠죠', 6)","('없었어요', 2)","('미쳤다', 8)","('고데기', 2)","('재밌네요', 5)","('좋게', 7)","('어떤', 3)","('맛있게', 4)","('아님', 3)","('좋아', 5)","('없다고', 3)","('재밌는', 1)","('재미있게', 3)","('중요하지', 2)","('좋겠다', 3)","('중요한', 4)","('있을까', 4)","('많아', 4)","('적당하게', 4)","('같아여', 2)","('귀엽고', 3)","('어떡해', 3)","('귀엽다', 3)","('비슷한', 3)","('야할텐데', 1)"
"('좋네요', 3)","('많은데', 3)","('기쁩니다', 4)","('즐겁다니', 3)","('건강하세요', 5)","('이뻐요', 4)","('있을거라', 3)","('귀엽다고', 4)","('멋진', 5)","('고마워요', 5)","('무서운', 4)","('좋고', 4)","('당연히', 5)","('유명한', 4)","('재밌어요', 1)","('민망하네요', 2)","('건강하시고', 1)","('아름다', 4)","('많아용', 2)","('좋겠다', 4)","('같음', 7)","('말랑말랑해', 3)","('힘드셨겠어요', 5)","('아님', 5)","('귀여워요', 9)","('재밌게', 4)","('많으셨습니다', 6)","('노란', 2)","('있길', 8)","('귀찮고', 2)","('좋네요', 4)","('아닌데', 7)","('아닌지', 3)","('없는데', 4)","('없나', 3)","('재밌어', 5)","('아니라니', 3)","('기쁘고', 1)","('재미있어서', 3)","('쎄시당', 2)","('새로', 3)","('행복할까', 4)","('좋겠네요', 4)","('잘생기고', 4)","('재밌다', 4)","('재밌겠다', 2)","('소중한', 3)","('괜찮아', 3)","('나쁜', 3)","('없다', 3)","('야해요', 1)"
"('반가워요', 3)","('좋겠습니다', 3)","('좋아하는', 4)","('힘든', 3)","('소소한', 5)","('예뻐서', 4)","('많아서', 3)","('좋아하는', 4)","('같아서', 5)","('건강히', 5)","('소소한', 3)","('대단하다', 4)","('재밌는', 5)","('작은', 4)","('반해', 1)","('불편해요', 2)","('미쳤다', 1)","('자연스러운', 4)","('이런건', 2)","('아깝다', 4)","('재미있어요', 7)","('야해요', 3)","('많으셨어요', 5)","('재밌는데', 5)","('없어서', 9)","('아니냐', 4)","('좋았어요', 6)","('좋았는데', 2)","('좋아하는', 8)","('아프다', 2)","('아까', 4)","('유익한', 7)","('있죠', 3)","('재밌는', 4)","('비슷한데', 3)","('재밌는데', 5)","('아니라고', 3)","('성공했어', 1)","('이뻐요', 2)","('조자', 2)","('불쌍해', 3)","('같은게', 4)","('같기도', 4)","('섹시해', 4)","('완벽한', 4)","('있을게요', 2)","('좋아해요', 3)","('그러네', 2)","('없는데', 3)","('좋은데', 3)","('확실히있지만', 1)"
"('그래요', 3)","('재밌어서', 3)","('좋게', 4)","('아님', 3)","('편하게', 4)","('원하시는', 4)","('심한', 3)","('미쳤네', 4)","('귀여워', 5)","('같아서', 4)","('즐거웠습니다', 3)","('재밌어', 4)","('재밌다', 5)","('행복해요', 3)","('예뻐서', 1)","('힘들어', 2)",,"('높은', 4)","('있겠어요', 2)","('아니죠', 4)","('많은', 6)","('좋은', 3)","('예쁘지', 4)","('환생해서', 4)","('예뻐요', 9)","('예쁘고', 4)","('힘든', 5)","('좋아하면', 2)","('좋테', 8)","('아파', 2)","('무섭네', 4)","('귀여워요', 7)","('있음', 3)","('싫어서', 3)","('재밌네요', 3)","('미친', 5)","('무서워요', 3)",,"('죄송해하지', 2)","('많은데', 2)","('빡치고', 3)","('좋을', 4)","('재밌음', 3)","('슬프', 4)","('굉장히', 3)","('귀여워요', 2)","('안녕하세요', 3)","('똑똑한', 2)","('있으니', 3)","('좋아요', 3)","('조마조마한', 1)"
"('담담히', 3)","('예쁜', 2)","('무리하지', 4)","('계시는', 3)","('우울하고', 4)","('따뜻하게', 4)","('아니에요', 3)","('잘생겼어', 3)","('있었다고', 4)","('있었던', 4)","('아쉽고', 3)","('좋겠습니다', 4)","('죄송해요', 5)","('새로', 3)","('좋다', 1)","('어느새', 2)",,"('이상한', 4)","('궁금해서', 2)","('있지', 4)","('좋테를', 6)","('행복한', 3)","('좋네요', 4)","('허무하게', 4)","('좋은데', 9)","('아님', 4)","('아니지만', 5)","('망하는', 2)","('좋겠어요', 7)","('많음', 2)","('재밌는', 4)","('충분히', 6)","('있네요', 3)","('재밌어요', 3)","('생생하게', 2)","('있을게요', 4)","('재밌어요', 3)",,"('안녕하세요', 2)","('괜찮지', 2)","('없고', 3)","('싫고', 4)","('좋아요', 3)","('어떨까', 4)","('영원한', 3)","('좋았어', 2)","('있을까요', 3)","('충분함', 2)","('무서운', 3)","('없어', 3)","('있군요', 1)"
"('고마워요', 3)","('없나요', 2)","('재밌는', 4)","('아닌가', 3)","('이쁜', 4)","('좋겠어요', 4)","('있겠어요', 2)","('어떡해', 3)","('없다', 4)","('기뻐요', 4)","('재밌는', 3)","('좋다', 4)","('재밌는데', 5)","('귀엽군', 3)","('있었습니다', 1)","('인해', 2)",,"('같아서', 4)","('그러', 2)","('있으니', 4)","('있었는데', 5)","('그랬는데', 2)","('없는데', 4)","('솔직히', 4)","('아쉽지만', 8)","('같지', 4)","('멋진', 5)","('부족했냐', 2)","('죄송합니다', 7)","('있는다', 2)","('무서워서', 4)","('스럽습니다', 6)","('중요한', 3)","('맛있겠어요', 3)","('굴리', 2)","('좋아하는', 4)","('힘들어요', 3)",,"('기대할게', 2)","('그러더라', 2)","('없네', 2)","('아니지만', 4)","('어떡해', 3)","('좋은', 4)","('아니겠지요', 3)","('좋네요', 2)","('멋져요', 3)","('재밌다', 2)","('있는거죠', 2)","('안녕하세요', 3)","('좋아요', 1)"
"('어떻고', 3)","('미친', 2)","('귀여워요', 4)","('아닐까', 3)","('재밌어요', 4)","('귀엽', 4)","('그래요', 2)","('귀엽습니다', 3)","('엄청난', 4)","('궁금해요', 4)","('많으셨어요', 3)","('아니겠지', 4)","('있었는데', 4)","('이뻐요', 3)","('궁금합니다', 1)","('미안하고', 2)",,"('아닌데', 4)","('희한한', 2)","('좋아요', 4)","('좋겠어요', 5)","('하찮은', 2)","('없죠', 4)","('재밌게', 4)","('좋겠어요', 8)","('같기도', 4)","('다르게', 5)","('슬픈', 2)","('안된다', 7)","('같아서', 2)","('이상해', 4)","('무서운', 6)","('좋아요', 3)","('맛있겠네요', 3)","('야한다고', 2)","('친한', 4)","('있게', 2)",,"('편하게', 2)","('그랬지', 2)","('있으실', 2)","('있는게', 4)","('좋아하는게', 3)","('아니냐', 3)","('있죠', 3)","('아니신', 2)","('멋지십니다', 3)","('재밌는데', 2)","('친절한', 2)","('이쁘다', 3)",
"('꾸준히', 3)","('잘생겼어', 2)","('새로운', 4)","('없지', 3)","('야해요', 4)","('깜찍한', 4)","('있을까', 2)","('부족한', 3)","('재밌습니다', 4)","('건강한', 4)","('충분히', 3)","('좋아서', 4)","('재미있는', 4)","('까만', 3)",,"('미안하다', 2)",,"('힘든', 4)","('없다구요', 2)","('더럽', 4)","('반가운', 5)","('아닙니까', 2)","('궁금해요', 4)","('길게', 4)","('좋네요', 7)","('확실히', 3)","('많으셨고', 5)","('많았어요', 2)","('좋겠다', 7)","('힘드신지', 2)","('좋음', 3)","('있어도', 6)","('짜릿해', 3)","('비싸서', 3)","('아름답습니다', 2)","('같지만', 4)","('심심한', 2)",,"('많지만', 2)","('안된다고', 2)","('좋은데', 2)","('안되는', 4)","('무례하네', 2)","('쓰려', 3)","('재밌어요', 3)","('익숙해서', 2)","('사랑스런', 2)","('야함', 2)","('많이는', 2)","('매워도', 2)",
"('재밌네요', 3)","('성공한다', 2)","('재밌어요', 4)","('나쁘다고', 3)","('따뜻한', 4)","('따뜻한', 4)","('멍청한게', 2)","('귀엽', 3)","('어떤', 4)","('재밌었어요', 4)","('건강하세요', 3)","('있는게', 4)","('맛있게', 4)","('많아서', 3)",,"('귀한', 2)",,"('인해', 4)","('피곤하게', 2)","('좋아하게', 4)","('많아', 5)","('아파', 2)","('어렵죠', 4)","('좋겠다', 4)","('싫어', 7)","('있기', 3)","('싫어요', 4)","('많으신', 2)","('있을게요', 6)","('계시는', 2)","('좋아요', 3)","('나쁜', 6)","('귀엽다고', 3)","('맛있는', 3)","('상쾌하게', 2)","('싫어', 4)","('아니냐고', 2)",,"('재미있는게', 2)","('상관없지만', 2)","('재밌었어요', 2)","('귀여워요', 4)","('건전한', 2)","('이뻐', 3)","('짧은', 3)","('좋아하는데', 1)","('행복하시겠어요', 2)","('없는거', 2)","('궁금한', 2)","('잘생겼어', 2)",
"('덤덤하게', 3)","('어이없네', 2)","('안녕하세요', 3)","('식겁했네', 3)","('좋네요', 4)","('입니당', 4)","('쉬운', 2)","('넘치는', 3)","('많은', 4)","('재미있어요', 4)","('대단한', 3)","('없나요', 3)","('맛있어', 4)","('똑같은', 3)",,"('없습니다', 2)",,"('심각한', 4)","('답답하고', 2)","('그러려니', 4)","('좋은데', 5)","('아프지마', 2)","('힘들어도', 4)","('아쉽', 4)","('좋아하는건', 7)","('쎄한데', 3)","('재밌어요', 4)","('좋아하는', 2)","('입니당', 6)","('계십니다', 2)","('같아서', 3)","('건강하고', 6)","('좋네요', 3)","('귀여운', 3)","('같아서', 2)","('어떤', 4)","('있을게요', 2)",,"('싫아하는건', 2)","('그렇지', 2)","('어떤', 2)","('행복하게', 4)","('안되는', 2)","('예뻐요', 3)","('그렇다', 3)","('행복해요', 1)","('귀여워용', 2)","('힘들어서', 2)","('검은', 2)","('잘생겨지네요', 2)",
